partner_id,join_date,months_on_platform,weekly_trips,cancel_rate,on_time_rate,avg_rating,earnings_volatility,region,repay_on_time
P106190,2023-05-07 01:30:36.834101,36,26,0.07604151062815895,0.7736349821174103,4.8145918488098545,0.3543709659217339,West,0
P106191,2023-06-22 01:30:36.834104,32,28,0.07891222040188647,0.8157039880849482,4.62792771848676,0.4682300907408415,West,0
P106192,2025-07-21 01:30:36.834107,24,32,0.049168343150431296,0.8340788172900371,4.9648261675360255,0.36106777845369076,South,0
P106193,2023-01-31 01:30:36.834110,25,28,0.059909882551429,0.9060162020612891,5.0,0.08638613643737414,South,1
P106194,2023-01-25 01:30:36.834113,28,26,0.3,0.7930981559807168,4.919173874880431,0.07157093541498386,South,1
P106195,2023-05-01 01:30:36.834116,19,23,0.17086414078773238,0.9873876016565911,4.900626670426459,0.32550017850769963,Central,0
P106196,2024-07-28 01:30:36.834118,7,32,0.01613805449873748,0.9639360746634777,4.288857782816651,0.1928740827243846,West,1
P106197,2024-09-05 01:30:36.834121,17,34,0.03954893587048383,0.9172513610559541,4.334012528173053,0.13278818014485713,West,1
P106198,2024-11-15 01:30:36.834124,2,31,0.01840438879704906,0.7114372898252714,4.027100744843873,0.1737265676184065,East,0
P106199,2023-09-06 01:30:36.834127,16,32,0.07946702956536873,0.9093547736739271,4.250086111584178,0.31727908250507214,South,1
P106200,2023-09-16 01:30:36.834130,18,29,0.03798324536578659,0.8128315882147134,4.8410447314188785,0.24426048733508063,East,1
P106201,2022-12-27 01:30:36.834133,1,26,0.05893277840829438,0.9320430204997535,5.0,0.10886289037326602,Central,1
P106202,2024-07-12 01:30:36.834136,3,27,0.026156725220906174,0.7,4.706237200981074,0.415626721212436,Central,0
P106203,2023-05-05 01:30:36.834139,21,33,0.027791073800703472,0.8465052625365815,4.182969419783299,0.28671390719873585,North,1
P106204,2024-04-22 01:30:36.834142,30,34,0.029558652601048056,0.9765658453605212,4.39150149688897,0.48467200779724084,Central,1
P106205,2025-05-26 01:30:36.834145,11,21,0.07056782164507384,0.8794719181505969,4.659378031959776,0.11458877726158719,South,0
P106206,2025-01-15 01:30:36.834148,22,39,0.08469157077459476,0.9236691038259891,4.695743545338393,0.30843167345653744,North,0
P106207,2024-12-30 01:30:36.834151,25,31,0.03307925245588032,0.7,4.740458798378039,0.11441419455395894,Central,1
P106208,2025-01-03 01:30:36.834154,3,31,0.07172259654278734,0.9387099504630635,4.833768356651251,0.2622112970873995,Central,1
P106209,2024-03-13 01:30:36.834157,30,28,0.11849281923187527,0.8802076844497132,4.641813995168345,0.5,Central,0
P106210,2025-07-18 01:30:36.834160,24,35,0.09525032546683808,0.9806071357704281,4.306023808343481,0.08464720328285988,Central,0
P106211,2023-03-03 01:30:36.834163,36,41,0.19654326143019146,0.9897562086111721,4.738241451486548,0.05,North,0
P106212,2024-09-05 01:30:36.834166,23,34,0.035638553473619536,0.785987479043279,4.5772208419951,0.165734028627343,Central,1
P106213,2023-08-17 01:30:36.834169,8,31,0.010027089855649561,0.9424319727271253,4.851303280011268,0.1597565004484609,West,0
P106214,2024-01-30 01:30:36.834171,4,32,0.021764174668395524,0.9353766360238474,4.384725291614193,0.23003273678227498,East,1
P106215,2023-01-04 01:30:36.834174,31,25,0.04806227169909492,0.8882895587202994,4.413964560874761,0.18730257327765276,North,1
P106216,2024-11-20 01:30:36.834177,29,35,0.04257827111787622,0.9116189909366181,4.481762246289715,0.09595520093271481,Central,0
P106217,2022-11-15 01:30:36.834181,36,22,0.0689471609931581,0.9843720969046429,4.619613796098771,0.18885032286335302,Central,1
P106218,2023-08-06 01:30:36.834183,13,37,0.12363161433393778,0.9332709973917953,4.8092221261858175,0.0767876000580212,Central,1
P106219,2023-03-07 01:30:36.834186,9,33,0.10380428848105558,0.7485749209014683,4.825463395577768,0.12436189735407921,East,1
P106220,2023-05-11 01:30:36.834189,21,26,0.010966557174724601,0.9363210885937778,4.107588482791875,0.26914162644539963,South,0
P106221,2023-10-24 01:30:36.834192,3,23,0.0885040844658363,0.7005837898466575,4.141960280788445,0.21601377852186202,East,0
P106222,2022-11-07 01:30:36.834195,25,29,0.06021594184947134,0.9465557392863293,4.341114340049292,0.05,East,1
P106223,2024-04-19 01:30:36.834198,25,25,0.04260034341781325,0.8989017662073936,4.79469522672566,0.19237051276240102,West,0
P106224,2023-09-13 01:30:36.834201,12,35,0.03765430572201182,0.918866354254093,4.106006913533167,0.1393476704663186,West,0
P106225,2023-09-03 01:30:36.834204,29,29,0.0649202328934167,0.9393775562254295,4.350021656023189,0.2703411276893804,West,0
P106226,2024-03-14 01:30:36.834207,11,24,0.24189054283108935,0.7656854799329391,4.999757700933299,0.40584501055172784,South,1
P106227,2022-11-15 01:30:36.834210,11,30,0.0655047433549481,0.8465593334277676,4.2913377018855305,0.37131922969149067,North,1
P106228,2022-10-28 01:30:36.834213,26,31,0.04091782586952983,0.981615787059729,4.327837137739676,0.1661112667582072,East,0
P106229,2023-05-22 01:30:36.834216,14,24,0.09307759700336256,0.9196032820863356,4.366900693363033,0.24801608456103344,West,1
P106230,2023-04-25 01:30:36.834219,16,31,0.0828665734091994,0.7358614767836265,4.531436174431818,0.07581767299484476,East,1
P106231,2025-01-01 01:30:36.834222,10,25,0.045237818638104624,0.7235523086057294,4.883847270270871,0.05,Central,1
P106232,2025-02-15 01:30:36.834225,31,38,0.04889911403762645,0.961691877026127,4.386729197828329,0.11725918959392397,North,0
P106233,2022-11-29 01:30:36.834228,31,25,0.1407265289956593,0.9639135525195219,4.465925225811573,0.37249366170977827,East,0
P106234,2025-03-10 01:30:36.834231,36,23,0.04610148923852961,0.7650304072636485,4.559252598299829,0.06769884098949595,West,0
P106235,2024-03-05 01:30:36.834234,10,30,0.11826168093759437,0.8014651694569,4.282180041605395,0.07142977905447907,South,1
P106236,2024-05-07 01:30:36.834237,26,30,0.12317583084844984,0.9173858599839425,4.741340488510144,0.16994978250934945,West,1
P106237,2025-06-04 01:30:36.834240,20,27,0.15111017568268983,0.8639012502325052,4.309100195117988,0.2598028978645465,Central,0
P106238,2024-02-22 01:30:36.834243,9,23,0.1304245342326691,0.9630848626469992,4.068052247448134,0.05,Central,1
P106239,2022-10-14 01:30:36.834246,15,24,0.026256234584703268,0.8312427431099559,4.3861408770144985,0.05,East,1
P106240,2024-04-16 01:30:36.834248,9,22,0.15462168019544356,0.9717060398194481,4.35654664415215,0.1993253226695182,West,1
P106241,2023-07-08 01:30:36.834251,7,23,0.1014757699230799,0.9719864086610288,4.9863899684198465,0.18047526362642108,Central,1
P106242,2023-06-13 01:30:36.834254,26,23,0.018504772137412296,0.7432165532835115,4.33785804440224,0.1468615507714467,East,1
P106243,2024-05-27 01:30:36.834257,24,30,0.04355383635467866,0.9009246001706408,4.164117726065314,0.2639485256571564,Central,0
P106244,2024-06-28 01:30:36.834260,12,32,0.055511259305573185,0.8865887334767508,4.640800852350895,0.5,South,0
P106245,2025-06-07 01:30:36.834263,20,27,0.1098745928745186,0.9365607561483577,4.4412710566366504,0.16421696459087365,Central,1
P106246,2022-11-04 01:30:36.834266,14,31,0.07621618830282416,0.9879756839025429,4.428372967299364,0.15073018183402997,West,1
P106247,2025-01-29 01:30:36.834269,22,27,0.009450675572052914,0.8934730172077946,4.299233957918995,0.21293434382986098,East,1
P106248,2024-07-01 01:30:36.834272,16,23,0.09736897682536041,0.935707606566294,4.020545845449005,0.21806640312352812,West,1
P106249,2023-12-07 01:30:36.834275,29,24,0.11004531602439684,0.8313638019172822,4.25744770631867,0.14024196793585006,East,0
P106250,2023-06-07 01:30:36.834278,32,24,0.04478672978360381,0.7846476282947762,4.587052018282842,0.2761462999157661,West,0
P106251,2025-02-26 01:30:36.834281,19,33,0.20712182372393215,0.8956183422252285,4.5167738683325025,0.07967529364595204,Central,0
P106252,2023-12-23 01:30:36.834284,35,27,0.08517317477760711,0.9322143096250807,4.5098871934585505,0.13726155276886262,East,1
P106253,2024-04-24 01:30:36.834287,32,25,0.1254762324335789,0.9169500446721536,4.648173933652655,0.19165639810073976,South,0
P106254,2024-05-14 01:30:36.834290,20,35,0.06019284887760518,0.8044652891508367,5.0,0.11782598259969886,Central,1
P106255,2023-05-25 01:30:36.834293,20,24,0.03831666157637901,0.875900224116381,4.7443231701056,0.23144514327675136,West,1
P106256,2023-01-17 01:30:36.834296,8,29,0.11840127427102441,0.8458612699590956,4.535272417740482,0.21136976525374562,West,0
P106257,2025-07-17 01:30:36.834299,35,42,0.12935985864482824,0.8872234453943187,4.569134173939726,0.07671063500389046,North,0
P106258,2023-08-03 01:30:36.834302,13,34,0.0803882002071263,0.9802309798875948,4.801036932321363,0.09162757244271946,North,1
P106259,2024-09-11 01:30:36.834305,6,35,0.10953930987146727,0.7,4.6433759233419165,0.21875959771002895,North,0
P106260,2022-11-12 01:30:36.834308,16,37,0.1298976830124438,0.898747714771022,4.254844072549581,0.1058821586235864,North,1
P106261,2023-11-29 01:30:36.834311,5,29,0.07878314652857968,0.8582277531386344,4.120091919548835,0.15352013012926768,East,1
P106262,2024-02-04 01:30:36.834314,34,21,0.08049782912538841,0.8274018852823661,4.930409842938003,0.4406635346758634,North,0
P106263,2023-12-16 01:30:36.834317,6,33,0.2932053851618435,0.9738120149972509,4.436394904918959,0.1234642912086979,Central,1
P106264,2023-01-25 01:30:36.834320,33,34,0.05477035550049671,0.7920944945437279,4.326402392424208,0.4778343478010258,North,0
P106265,2023-04-14 01:30:36.834323,15,26,0.05334837803896811,0.8536259979337594,4.441624092484741,0.35997776148020344,South,0
P106266,2024-08-24 01:30:36.834325,15,31,0.11281636333415651,0.9724534112394422,4.643032304734963,0.12666289658186733,Central,1
P106267,2023-03-28 01:30:36.834328,14,33,0.1152604361906747,0.7188598955663354,4.027989674550858,0.3511434607324416,West,0
P106268,2024-05-15 01:30:36.834331,5,32,0.12436407873652588,0.8030780067143423,4.758055836160624,0.4131353088011138,East,1
P106269,2024-12-24 01:30:36.834334,26,40,0.19880825416038067,0.9067419443827797,4.466692564493488,0.10573758454403714,North,1
P106270,2023-12-20 01:30:36.834337,17,31,0.07803920412572275,0.8693372411376613,3.851307450140829,0.5,East,0
P106271,2022-10-07 01:30:36.834340,16,37,0.03954664773548141,0.893970300638686,4.438163978723626,0.35621768006611243,South,0
P106272,2022-10-20 01:30:36.834343,35,21,0.04643252222673593,0.855674494928515,4.693021440037727,0.12366543684227332,West,1
P106273,2025-07-18 01:30:36.834346,23,31,0.21277200391129086,0.9732280542736437,4.790218356292879,0.0917976489222182,South,0
P106274,2024-02-26 01:30:36.834349,13,31,0.1781959236849766,0.9419445800624106,4.447859681300955,0.22851586951593128,West,1
P106275,2023-05-23 01:30:36.834352,33,33,0.23045042138341615,0.78171678699877,4.932533001292846,0.28131324398905994,Central,0
P106276,2025-07-13 01:30:36.834355,29,24,0.023813564074608183,0.9541709999140313,4.4468050047261976,0.05,Central,1
P106277,2024-12-18 01:30:36.834358,34,30,0.07369567602050509,0.8631537946608272,4.827485803778634,0.07640155963507268,North,1
P106278,2022-10-30 01:30:36.834360,34,36,0.14103067675188619,0.936590488072525,4.707728978149372,0.10684871256697968,North,0
P106279,2023-05-17 01:30:36.834363,27,36,0.0366880094511802,0.9725333037813897,4.578443529346691,0.5,Central,1
P106280,2024-06-25 01:30:36.834366,15,39,0.15098686988821255,0.8039716672434116,4.954858171566445,0.10527603346692332,South,1
P106281,2024-05-23 01:30:36.834369,9,22,0.0800824453216293,0.8804831174722065,4.278113788687956,0.5,East,0
P106282,2023-04-27 01:30:36.834372,26,33,0.038091762994089236,0.8953537547032207,4.264994163032839,0.11762521893519472,West,1
P106283,2023-01-12 01:30:36.834375,3,26,0.1504182246180566,0.9129316652619353,4.426892528511681,0.11541632100949216,West,0
P106284,2024-11-17 01:30:36.834378,36,30,0.011865071364259933,0.9858376300716224,4.085496597899491,0.258586794526986,East,0
P106285,2025-04-22 01:30:36.834381,5,43,0.07949014122849636,0.9401171334326083,4.436678606526397,0.21800147364474923,South,0
P106286,2022-11-14 01:30:36.834384,20,33,0.07717515536279851,0.8774756521037336,4.506488418851641,0.27346057052881734,West,0
P106287,2023-06-26 01:30:36.834387,20,25,0.22000202160693375,0.924715873869389,4.764003487482583,0.14683165334108125,Central,1
P106288,2023-05-13 01:30:36.834390,5,34,0.021265818998665597,0.8564578801566531,4.371286923137849,0.343466260205447,Central,1
P106289,2024-12-20 01:30:36.834393,10,26,0.013955126859879851,0.8782939574284747,4.671870708044553,0.20634607069333738,East,1
P106290,2023-01-03 01:30:36.834396,16,30,0.08953701504190911,0.770733196268117,3.7612332185168227,0.16115850559623685,North,1
P106291,2024-04-27 01:30:36.834399,25,30,0.05545155167359559,0.7842743244276834,4.1538757105518025,0.05,West,1
P106292,2024-12-09 01:30:36.834402,25,34,0.02056039798580211,0.8642042722084153,4.460770817716477,0.25030341742144874,North,1
P106293,2022-09-18 01:30:36.834405,30,31,0.036006967218340576,0.7800836015341917,4.4360482888645105,0.12178255966858498,West,0
P106294,2024-03-15 01:30:36.834408,14,26,0.08847578984641018,0.9946225745959903,4.40653883123207,0.37020499660146833,West,0
P106295,2023-05-12 01:30:36.834411,22,30,0.06470189400911774,0.8150301426671197,4.752902023843565,0.12230382088996604,North,1
P106296,2023-06-28 01:30:36.834413,28,35,0.14244787776449974,0.9010042850144272,4.607994654610668,0.3724035232788263,Central,0
P106297,2023-11-08 01:30:36.834416,30,32,0.052912050428040924,0.7,4.245908323619426,0.2695769742872236,East,1
P106298,2022-11-16 01:30:36.834419,19,31,0.041140409276021146,0.8060282862231909,4.139222355708813,0.177294615484129,East,1
P106299,2023-11-24 01:30:36.834422,20,30,0.2758976884423824,0.9373060266495559,4.887026756835907,0.26967865856716056,East,0
P106300,2024-11-03 01:30:36.834425,35,32,0.1587312559496451,0.9734528446592494,4.268203989641764,0.4300102197954567,West,1
P106301,2024-12-14 01:30:36.834428,22,23,0.05499366318737045,0.8324751804013624,4.633088706133317,0.2650832584949656,West,0
P106302,2023-06-27 01:30:36.834431,15,35,0.03590035203862324,0.9847870116120393,3.769267779978053,0.4222035573529824,South,1
P106303,2024-03-25 01:30:36.834434,11,34,0.15927377192097195,0.9077660485817552,4.686422614895134,0.18616006886247893,West,1
P106304,2022-09-20 01:30:36.834437,34,31,0.06244365993905732,0.7329580110580274,4.583422938250424,0.2399874326595177,South,0
P106305,2024-03-19 01:30:36.834440,24,26,0.10348710368978113,0.8830835335271712,4.211408807985467,0.12658649265264219,West,1
P106306,2025-07-09 01:30:36.834443,6,27,0.02157171653719108,0.978714991554176,4.5036125263349955,0.2812296253906507,North,1
P106307,2024-10-19 01:30:36.834446,17,26,0.0790962100306445,0.8114359681806612,3.6942570517092292,0.05445476201285124,East,1
P106308,2024-08-30 01:30:36.834449,28,23,0.016537732200073114,0.8699294079068082,4.952349154366385,0.10615570665873851,South,1
P106309,2022-09-07 01:30:36.834452,31,32,0.06683723946353197,0.8704994619710525,4.330785715169851,0.28598806716052855,East,0
P106310,2025-03-19 01:30:36.834454,36,25,0.07688734956826751,0.8446724289123956,4.219055487126497,0.4477492275923629,East,0
P106311,2024-03-13 01:30:36.834457,9,27,0.06275781053208461,0.850432646493312,4.279639704009094,0.08956924951269812,East,1
P106312,2024-12-19 01:30:36.834460,10,27,0.011983681059032475,0.7823427016934489,3.923964697959468,0.07832172274526422,West,0
P106313,2024-09-17 01:30:36.834463,21,28,0.048820027348058535,0.8263057734087204,4.410032674214563,0.2707337954742528,Central,0
P106314,2023-01-30 01:30:36.834466,34,34,0.08511670026005996,0.9461389047492929,4.876215352831851,0.1836163831252267,West,0
P106315,2025-05-09 01:30:36.834469,31,24,0.08908847698538885,0.8804636745957551,4.413615524282474,0.11116589262891384,East,0
P106316,2023-01-20 01:30:36.834472,29,28,0.11236592330774241,0.9918278909060985,4.844792668801382,0.13914248186288466,Central,1
P106317,2025-06-11 01:30:36.834475,11,40,0.044529718661851264,0.9666307640915685,4.309228152190645,0.26600877148850827,East,0
P106318,2023-03-27 01:30:36.834478,33,30,0.2241647483915845,0.913667895457027,4.065578341341086,0.08154350033274133,West,1
P106319,2023-03-20 01:30:36.834481,1,37,0.045241020742705154,0.9692709098103253,4.510019664594098,0.18811470207528436,North,1
P106320,2024-05-27 01:30:36.834484,21,28,0.12376945683319522,0.892303724221366,4.337206469105858,0.08110975682380463,Central,0
P106321,2022-11-08 01:30:36.834487,23,42,0.03411925167377024,0.9406496907738132,4.943887800123664,0.5,Central,0
P106322,2025-04-25 01:30:36.834490,9,37,0.0484228337939242,0.87044981323962,4.573978130841057,0.5,East,1
P106323,2022-11-17 01:30:36.834493,1,22,0.11233208315315758,0.840856643391784,4.236346120397176,0.5,West,0
P106324,2023-12-13 01:30:36.834496,21,35,0.10549255709520244,0.8440501451889985,5.0,0.1254990112174932,East,1
P106325,2024-06-26 01:30:36.834499,22,27,0.0905840528852625,0.9010428417815347,4.397563801909993,0.18227176863030636,North,0
P106326,2024-07-03 01:30:36.834502,4,31,0.05401210939060398,0.9741977426733427,4.182743754090998,0.16345787797628675,North,1
P106327,2024-06-14 01:30:36.834505,1,26,0.12502189764239585,0.8555927818475813,4.6064223238826205,0.4254629587254619,North,0
P106328,2023-01-07 01:30:36.834508,10,25,0.3,0.9177278403326564,4.64668441053209,0.05,West,1
P106329,2023-09-26 01:30:36.834511,15,30,0.03398407268440678,0.944183532581133,4.498640102362348,0.18935847313722354,North,1
P106330,2024-04-27 01:30:36.834514,36,36,0.06694037506621635,0.8510489722126491,3.9062023975401643,0.053881130793947435,South,0
P106331,2024-02-09 01:30:36.834517,29,30,0.08180108314976145,0.9341258318349219,4.607159937505682,0.2825151122023131,West,0
P106332,2025-05-11 01:30:36.834520,5,28,0.1792152473973793,0.9375702221912954,4.45279369650352,0.06276056404468282,West,0
P106333,2024-11-05 01:30:36.834523,29,37,0.19325433348314952,0.7703197601603022,4.627684138916545,0.06842888060977552,East,1
P106334,2024-12-02 01:30:36.834526,27,30,0.05520985316610233,0.900329880335399,3.981005892341793,0.11410187696516834,Central,1
P106335,2024-07-11 01:30:36.834529,25,27,0.0868040138648945,0.8932762829782674,4.780629632470385,0.2802351650972846,West,1
P106336,2025-01-01 01:30:36.834532,16,38,0.048834716394762126,0.8868078747080433,4.568767964872199,0.09275554807041725,East,0
P106337,2023-05-08 01:30:36.834535,16,25,0.06504578947591608,0.881075732685614,4.555081276607185,0.05089486096574433,South,1
P106338,2025-06-05 01:30:36.834538,36,27,0.21242453806775488,0.7605704884474134,4.813426340068993,0.09828794993088374,South,0
P106339,2023-03-04 01:30:36.834540,25,23,0.054821659057177605,0.9079768936126354,4.310680563840747,0.11277462810576713,West,1
P106340,2023-04-13 01:30:36.834543,1,29,0.08534808881757612,0.9650648580088063,4.435161852738789,0.22558802129709152,West,1
P106341,2023-01-22 01:30:36.834546,5,32,0.12058634703501919,0.8544475122621246,4.481805077412203,0.05058075380995053,Central,1
P106342,2025-04-02 01:30:36.834549,20,30,0.06896274025927873,0.9114290739159328,4.261582136789577,0.05,South,1
P106343,2024-05-21 01:30:36.834552,5,26,0.03122557496786637,0.7028330632733949,4.50754713809579,0.09298588584180237,West,1
P106344,2022-10-16 01:30:36.834555,36,36,0.03781679230922286,0.9526719401114012,4.1214266367207815,0.0689054742067375,West,1
P106345,2024-01-19 01:30:36.834558,29,28,0.05319038858374208,0.9064725565008961,4.425660064474994,0.0863587842880495,West,0
P106346,2025-04-07 01:30:36.834561,34,30,0.18655316592444923,0.7,4.554323296864702,0.33051267359209924,West,0
P106347,2023-02-10 01:30:36.834564,18,19,0.04719935916483464,0.9208984753766832,4.327218171391644,0.05,Central,0
P106348,2024-07-04 01:30:36.834567,2,29,0.2795849048612074,0.9528811129231025,4.368691348581689,0.06725997817954259,West,1
P106349,2023-03-11 01:30:36.834570,16,40,0.09517873257846796,0.9663170171969906,4.759255737706703,0.06699482439718622,West,1
P106350,2023-01-11 01:30:36.834573,29,24,0.13949103798350712,0.9205710056298362,4.313604138101162,0.10731430620524247,West,0
P106351,2022-12-25 01:30:36.834576,33,39,0.07951611050443191,0.8989374343188007,4.568914390763644,0.11080251083745439,North,0
P106352,2025-05-20 01:30:36.834579,16,24,0.12254575997667165,0.9794216536796073,4.72649942306774,0.33796193146758546,South,0
P106353,2024-10-12 01:30:36.834582,35,36,0.15865491756168387,0.9144492313819821,4.435835440678525,0.15037608095464464,North,0
P106354,2025-07-13 01:30:36.834585,17,34,0.01999946791537957,0.8294980245478327,4.816818302449937,0.14319241244516773,East,1
P106355,2022-09-29 01:30:36.834588,4,32,0.14102948319624342,0.9724880839401117,4.256368232519052,0.23188942563861345,West,1
P106356,2024-01-21 01:30:36.834591,4,28,0.06331254454761165,0.8608706944749139,3.930818435556106,0.26955167166788957,East,1
P106357,2024-07-27 01:30:36.834594,25,28,0.16032884727247673,0.7,4.3640408789336735,0.3190807883543853,East,0
P106358,2023-05-08 01:30:36.834597,33,28,0.17413295409269597,0.8965008051883285,4.716024076150013,0.06473613082721075,North,1
P106359,2023-04-10 01:30:36.834600,14,32,0.11374238001643854,0.7784339750111253,4.00966008460977,0.3272477204125087,Central,0
P106360,2024-02-29 01:30:36.834603,24,26,0.21089741838322926,0.8954838503274632,4.143969805225796,0.11453840941099834,South,0
P106361,2024-07-28 01:30:36.834606,11,32,0.09743064555517425,0.8848390471582778,4.275428114918365,0.05,East,1
P106362,2025-04-24 01:30:36.834609,25,31,0.05770198084562542,0.95619089161269,4.606188021429534,0.144733322262626,South,1
P106363,2023-10-12 01:30:36.834612,28,30,0.12115916739720352,0.8315186742042524,4.883362485884067,0.08796296326689504,West,0
P106364,2022-12-09 01:30:36.834615,7,30,0.3,0.7775985351527722,4.702016199689279,0.22875181289949384,West,0
P106365,2024-12-03 01:30:36.834618,36,31,0.1325904484734491,0.7220786856000752,5.0,0.08374124241498032,West,1
P106366,2023-07-12 01:30:36.834621,10,33,0.0920659930208548,0.9719490573566918,4.401878692505414,0.16335629194043214,South,1
P106367,2024-03-09 01:30:36.834624,36,29,0.03556411710639693,0.8613134885675265,4.77022960186553,0.5,East,0
P106368,2023-04-07 01:30:36.834627,31,30,0.07579193651844342,0.9073537788293454,4.650056227063906,0.2695650549846635,Central,0
P106369,2024-01-26 01:30:36.834630,19,23,0.07473474724913289,0.854849519826315,4.398420834556189,0.23651221897234273,South,0
P106370,2024-12-20 01:30:36.834633,18,24,0.11116350193251337,0.8596653740296094,4.425715063577705,0.15277880977716837,Central,1
P106371,2025-01-01 01:30:36.834636,6,25,0.040614054476746486,0.902434194372888,4.640066539016238,0.11174822461441823,South,1
P106372,2023-08-16 01:30:36.834639,28,33,0.11243701490569381,0.7,4.727384003008282,0.1577381004046687,Central,0
P106373,2025-05-28 01:30:36.834642,7,28,0.13097341450200123,0.9045673793451292,4.398610413242003,0.3216517795093974,Central,1
P106374,2024-07-03 01:30:36.834645,12,35,0.23958517057701706,0.9119091432252073,4.385686263797276,0.1653011510373079,North,1
P106375,2023-11-30 01:30:36.834648,34,31,0.19516624702576957,0.8369716233884702,4.594820119752892,0.20918462559091286,North,0
P106376,2022-10-02 01:30:36.834651,25,38,0.01796992173855829,0.8772822294151129,3.8750574825642667,0.200442219382745,North,1
P106377,2023-06-25 01:30:36.834654,17,31,0.02569273619885523,0.9022319724725782,4.332492354045455,0.41147640750749226,West,1
P106378,2024-06-22 01:30:36.834657,33,29,0.04865524025357085,0.9407320678868488,4.27531790992361,0.4526266158603064,South,0
P106379,2023-01-21 01:30:36.834660,23,43,0.14040420417256086,0.8598758835753151,4.174863382026238,0.20577187607650146,South,0
P106380,2023-10-26 01:30:36.834663,9,27,0.01910565601326292,0.9179105872647414,4.879355563184974,0.05565011106058282,Central,1
P106381,2024-12-24 01:30:36.834666,6,22,0.013333434592039617,0.9430316356811881,4.479524173907769,0.13980844399911838,South,1
P106382,2023-10-19 01:30:36.834669,2,30,0.08597749139998356,0.8718828869948506,4.749722667149911,0.0936083711717755,East,1
P106383,2024-06-01 01:30:36.834672,9,32,0.054874289415320916,0.7109348347505593,4.845594232000056,0.5,East,1
P106384,2022-11-30 01:30:36.834675,3,29,0.0693219261414232,0.9122651515075375,4.508684623632434,0.3466690698571532,North,1
P106385,2022-11-01 01:30:36.834678,16,22,0.07813262221086463,0.9501737798082255,4.948953362972094,0.23939351500717204,North,1
P106386,2024-07-28 01:30:36.834681,25,34,0.016110735353125957,0.8168739447513078,5.0,0.05217179557050027,East,1
P106387,2023-04-06 01:30:36.834684,24,29,0.19960814743038185,0.8504045271374855,4.64460531524386,0.09892401670301676,Central,0
P106388,2023-03-31 01:30:36.834687,29,31,0.010789842250802309,0.9528697456657472,4.544120622051719,0.13840057487609023,North,1
P106389,2024-12-17 01:30:36.834690,26,32,0.07743477641946876,0.914046026527676,4.6448802048092555,0.3738601052135514,Central,0
P106390,2024-10-27 01:30:36.834693,35,30,0.06765836784023799,0.8260546198346095,4.739635857912741,0.2352533027046648,East,0
P106391,2022-12-02 01:30:36.834696,23,29,0.27666314691926,0.9240931098027203,4.57776828453009,0.18499517325551823,South,0
P106392,2023-07-07 01:30:36.834699,4,20,0.025735513688413186,0.9514232600114263,4.757090066543523,0.23607274090483107,Central,1
P106393,2022-09-20 01:30:36.834702,14,26,0.04165148667737858,0.9345744861855041,4.386447721875164,0.06084250863555664,North,1
P106394,2024-09-16 01:30:36.834705,7,28,0.10577162485603717,0.9423841249868954,4.510084560389312,0.5,West,1
P106395,2024-11-02 01:30:36.834708,8,26,0.04656555491606492,0.9427009274774437,4.323251114273343,0.13569305838285026,East,1
P106396,2024-01-25 01:30:36.834711,19,19,0.05084953220739606,0.8083558912279459,4.4914648456453,0.29613318116438764,West,1
P106397,2023-04-12 01:30:36.834714,2,33,0.02181068887108913,0.9172968726122956,5.0,0.26335357201880083,East,1
P106398,2023-10-05 01:30:36.834717,1,28,0.030625221085753645,0.8101872094861317,4.121771507164284,0.340392150041374,South,1
P106399,2022-11-07 01:30:36.834720,13,36,0.19929388647637894,0.9790227420213584,4.472425990626702,0.1059870005499031,North,1
P106400,2024-07-19 01:30:36.834723,24,33,0.08715861393719718,0.9319034573896428,4.757953323938291,0.13313855025725538,West,1
P106401,2023-08-23 01:30:36.834726,32,29,0.07496085335593428,0.8503354783954362,4.524152568358741,0.09202973321428565,Central,0
P106402,2023-07-19 01:30:36.834729,30,28,0.04366593504789899,0.9590660930400453,4.90271288669028,0.15277775198386173,East,1
P106403,2023-09-28 01:30:36.834732,6,23,0.15339131154979593,0.87473102241542,4.548510423994525,0.24564296978187083,West,1
P106404,2025-04-09 01:30:36.834735,33,29,0.18328481498190044,0.9660680608622543,4.462540708830047,0.1709803285650312,North,0
P106405,2023-12-07 01:30:36.834738,23,27,0.12301231446313415,0.833949758146891,4.671833941224232,0.19445818391088016,North,1
P106406,2024-07-20 01:30:36.834741,10,30,0.15160002371492828,0.9007796220027722,4.905786196102385,0.05330813455409681,East,1
P106407,2024-04-24 01:30:36.834744,15,22,0.011645167075471747,0.8895219429027139,4.562180038020517,0.156178879883739,South,1
P106408,2024-10-27 01:30:36.834747,23,38,0.05192586159591448,0.9531273139634074,4.596987024951384,0.2604475106321644,Central,0
P106409,2023-11-24 01:30:36.834750,36,33,0.06135084438399361,0.9407359360197795,4.134469200469223,0.12839196085197863,Central,0
P106410,2025-04-07 01:30:36.834753,1,40,0.10308094201285015,0.8602697742656535,4.39231536153732,0.23159604929649125,North,0
P106411,2024-09-28 01:30:36.834756,8,31,0.043287408777631924,0.972414428175368,4.1651013063312785,0.05,East,0
P106412,2025-04-25 01:30:36.834759,3,30,0.07779347545141763,0.9307192445114127,4.367536550043305,0.15971288504863299,North,1
